#2theta intensity INDIVIDUAL
3.2775	7.31944444444	527.0	72.0
3.2825	7.61111111111	548.0	72.0
3.2875	7.16666666667	516.0	72.0
3.2925	7.0	504.0	72.0
3.2975	7.48611111111	539.0	72.0
3.3025	7.06944444444	509.0	72.0
3.3075	7.22222222222	520.0	72.0
3.3125	7.29166666667	525.0	72.0
3.3175	7.26388888889	523.0	72.0
3.3225	7.06944444444	509.0	72.0
3.3275	7.45833333333	537.0	72.0
3.3325	7.29166666667	525.0	72.0
3.3375	6.72222222222	484.0	72.0
3.3425	7.19444444444	518.0	72.0
3.3475	6.66666666667	480.0	72.0
3.3525	7.04166666667	507.0	72.0
3.3575	6.47222222222	466.0	72.0
3.3625	6.58333333333	474.0	72.0
3.3675	6.68055555556	481.0	72.0
3.3725	6.43055555556	463.0	72.0
3.3775	6.68055555556	481.0	72.0
3.3825	6.45833333333	465.0	72.0
3.3875	6.45833333333	465.0	72.0
3.3925	6.05555555556	436.0	72.0
3.3975	6.48611111111	467.0	72.0
3.4025	6.30555555556	454.0	72.0
3.4075	5.95833333333	429.0	72.0
3.4125	5.98611111111	431.0	72.0
3.4175	6.77777777778	488.0	72.0
3.4225	6.16666666667	444.0	72.0
3.4275	6.04166666667	435.0	72.0
3.4325	5.79166666667	417.0	72.0
3.4375	5.66666666667	408.0	72.0
3.4425	5.69444444444	410.0	72.0
3.4475	5.30555555556	382.0	72.0
3.4525	5.55555555556	400.0	72.0
3.4575	5.88888888889	424.0	72.0
3.4625	5.58333333333	402.0	72.0
3.4675	5.70833333333	411.0	72.0
3.4725	5.65277777778	407.0	72.0
3.4775	5.66666666667	408.0	72.0
3.4825	5.36111111111	386.0	72.0
3.4875	5.19444444444	374.0	72.0
3.4925	5.48611111111	395.0	72.0
3.4975	4.95833333333	357.0	72.0
3.5025	5.11111111111	368.0	72.0
3.5075	5.16666666667	372.0	72.0
3.5125	5.29166666667	381.0	72.0
3.5175	5.33333333333	384.0	72.0
3.5225	4.91666666667	354.0	72.0
